,label,cyto_int,cyto_area,frame,nuc_int,nuc_area,cyto_nuc_ratio
760,52,801.4592086609099,7759,11,782.0005672149745,1763,1.024883155155802
761,53,465.5880119338215,3687,11,452.7806155861166,1527,1.0282860968575829
762,54,471.5800724637681,2760,11,464.29871244635194,1165,1.0156824902206842
763,55,460.2357968828557,5967,11,452.3944552529183,2056,1.0173329746615785
764,57,454.1713863580399,4061,11,443.45205479452056,1898,1.0241724701636263
765,58,453.7128287707998,1863,11,461.05744680851063,940,0.9840700587561244
766,59,461.8945461134264,5519,11,454.4655056932351,1493,1.0163467641154835
767,60,448.9419695193435,1706,11,445.7529021558872,1206,1.0071543389802564
768,62,474.96938775510205,3332,11,460.62916666666666,1440,1.0311318130204565
769,63,907.5063277899801,9561,11,844.2584615384616,1950,1.0749152885435869
770,66,436.39708404802747,1166,11,434.47810734463275,1416,1.0044167396951778
771,67,539.4096950742768,3837,11,563.8400286944046,1394,0.9566715160739877
772,68,465.83218842001963,1019,11,461.8338414634146,656,1.0086575443322547
773,69,469.0177203065134,6264,11,466.94870380584666,1813,1.0044309288874844
774,71,439.64981036662454,791,11,442.50710900473933,1055,0.9935429316728013
775,72,453.7792253521127,8520,11,448.77670753064797,2284,1.011147008606999
776,73,479.5948983457507,7919,11,499.15219560878245,2004,0.9608189697749822
777,74,439.28499686126804,1593,11,436.5697183098591,1420,1.0062195760208035
778,75,566.2576610381489,12792,11,537.0371456500488,2046,1.054410603856332
779,76,463.5015321756895,2937,11,478.90859030837004,1816,0.9678288123360662
780,77,481.80262455176626,13107,11,476.04292832502875,2609,1.0120991109919502
781,79,470.47568013190437,7278,11,459.52394526795894,1754,1.0238327838553858
782,81,548.9381111523703,8079,11,548.2083058668425,1517,1.0013312554328666
783,82,448.6121655613995,4373,11,445.00967606226334,2377,1.0080953059965196
784,83,447.34770776638055,4777,11,445.27426683188764,2421,1.004656547860368
785,84,450.8171217292378,3516,11,446.08506841165973,1681,1.0106079616931074
786,85,571.8613490364025,9340,11,552.4122298365841,1897,1.0352076187842039
787,86,450.6673878551853,6933,11,445.73476866697206,2183,1.011066265265698
788,87,601.6169890775102,15198,11,566.413602214314,2529,1.0621513797083502
789,88,446.1443500979752,3062,11,443.5321321321321,1665,1.0058895799798895
790,89,568.1167909768965,5497,11,533.2245835726594,1741,1.065436231710203
791,91,446.25071225071224,2808,11,442.1372761801411,1843,1.0093035269636375
792,1,452.2218788627936,6472,12,442.7091141396934,2348,1.0214876188885023
793,4,572.9972837442541,4786,12,526.2239221140472,1438,1.088884901777745
794,5,459.15078647622494,5531,12,454.2786495482644,2103,1.0107249965033693
795,6,470.5496712929145,5476,12,459.42515651678997,1757,1.0242139870190543
796,8,741.1246738981189,7283,12,704.4442319949012,1569,1.052070043641841
797,9,478.69449648711947,8540,12,466.55979899497487,1990,1.0260088792868227
798,11,478.9247666117518,3642,12,466.964690206529,1501,1.0256123785289486
799,13,569.5015271838729,4911,12,544.0715883668904,1341,1.0467400602433847
800,14,474.0355498250138,5429,12,465.1977124183006,1836,1.018998024218069
801,15,507.29861644888547,5204,12,480.6541524459613,1758,1.0554337539108636
802,17,448.35087719298247,1881,12,448.02340093603743,1923,1.0007309356079634
803,18,461.26670495883593,5223,12,454.6110210696921,1851,1.0146403927328536
804,19,480.56340933767643,9210,12,470.37737789203084,1945,1.0216550198295966
805,20,482.85767650354876,5354,12,466.7605555555556,1800,1.0344868921685848
806,22,449.14889492051185,2579,12,446.4933051444679,1419,1.0059476586668745
807,23,449.3552430449404,3271,12,445.67616191904045,1334,1.008255054769046
808,24,458.95665242841324,6321,12,450.697074010327,2324,1.018326230398152
809,29,439.4004203888597,1903,12,436.01331912626534,1877,1.007768343566618
810,32,441.13652482269504,3384,12,436.90967397113843,1871,1.0096744272406195
811,33,474.8076665326364,7461,12,466.3228980322004,2236,1.018195050117076
812,34,555.5751976284585,10120,12,561.1370582617001,2094,0.990088231473303
813,35,541.1707272561365,10959,12,538.022070415134,1903,1.0058522819306894
814,37,516.6404132309734,10551,12,554.5623893805309,2260,0.9316181968418055
815,38,504.0998949479515,10471,12,489.80171112229493,1987,1.029191780063191
816,39,449.33738721067084,2549,12,445.05070046697796,1499,1.009631906520302
817,40,478.882005899705,10848,12,479.81355068772285,1963,0.9980585275537078
818,42,450.36619718309856,1775,12,443.4581043956044,1456,1.0155777799954955
819,43,453.00480692196766,6241,12,443.8163174320107,2243,1.020703361118228
820,44,440.6989588048891,2209,12,438.00299580587176,1669,1.006155124564975
821,45,516.9473879489462,13476,12,508.6721709567751,2059,1.016268271520744
822,47,443.99286733238233,2103,12,441.74062637847373,2267,1.0050985596963837
823,49,441.90799031476996,2478,12,439.79326047358836,2196,1.0048084635014742
824,50,451.47018688816377,3371,12,445.87069452286846,1771,1.012558556626574
825,51,476.3228552717747,3054,12,457.5635062611807,1118,1.0409983505106852
826,52,770.370850011773,8494,12,760.1200667037243,1799,1.013485742262405
827,53,463.334646703441,3807,12,451.94347826086954,1610,1.0252048519129118
828,54,472.05405405405406,2590,12,463.2105263157895,1197,1.0190918108200235
829,55,459.8657038512616,6024,12,452.05834136933464,2074,1.0172706966500775
830,57,452.4306439297531,3929,12,442.08320413436695,1935,1.0234060912032323
831,58,451.96907216494844,1746,12,458.744888023369,1027,0.9852296646015696
832,59,461.48241017964074,5344,12,453.28504359490273,1491,1.0180843526619068
833,60,447.44055944055947,1573,12,444.1818943839061,1193,1.007336330223845
834,62,474.8491260349586,3261,12,459.409756097561,1435,1.0336069701012593
835,63,879.4109237898058,10143,12,837.3100616016427,1948,1.0502810895495878
836,66,435.4386666666667,750,12,432.98303886925794,1415,1.0056714179932351
837,67,525.3005319148937,4512,12,555.9150877192983,1425,0.9449294389004548
838,68,461.9545040946315,1099,12,458.60869565217394,713,1.0072955625878388
839,69,467.95181117849535,6101,12,464.5647751605996,1868,1.0072907723507984
840,71,439.85593220338984,118,12,442.87404162102956,913,0.9931851742617547
841,72,452.98190266568844,8178,12,447.6485677640017,2339,1.0119141113939594
842,73,477.78255291853753,7795,12,496.7868292682927,2050,0.9617456115377572
843,74,439.12344720496895,1288,12,436.5267433987813,1477,1.005948556063186
844,75,566.2753187109034,12629,12,534.6563855421687,2075,1.0591387927344618
845,76,468.0072463768116,2898,12,479.90466392318245,1458,0.9752087894934999
846,77,481.1344334266899,13211,12,473.30689655172415,2610,1.0165379734206141
847,79,468.9031427797345,7382,12,457.5245070422535,1775,1.0248700027262805
848,81,548.5689741660397,7974,12,546.3174193548388,1550,1.0041213308077561
849,82,448.21776729559747,3816,12,443.715374841169,2361,1.010147028274691
850,83,447.34644331148337,4119,12,444.50347080441,2449,1.006395838713989
851,84,450.0410196308233,3413,12,444.8954326923077,1664,1.0115658344869418
852,85,564.2104462474645,9860,12,546.0586680761099,1892,1.033241443149886
853,86,449.3290827416316,6901,12,443.82520699172034,2174,1.0124009985535003
854,87,604.0213080594206,14877,12,568.2760519071962,2543,1.0629012185754783
855,88,444.6514408338443,3262,12,441.97124026363093,1669,1.0060641967758233
856,89,563.5926906779661,5664,12,528.1671372106155,1771,1.0670726195772837
857,91,445.4387717351091,2703,12,441.3444027852169,1867,1.009277038349311
858,1,451.31195019623766,7389,13,443.1289374212516,2381,1.0184664373818744
859,4,567.2530571992111,5070,13,527.0536344389556,1417,1.0762719771452625
860,5,458.42085447700117,6109,13,454.5666507405638,2093,1.0084788528374404
861,6,469.0827280779451,5645,13,459.3839590443686,1758,1.0211125548522684
862,8,746.1617039464311,7019,13,712.5459697732997,1588,1.0471769339791879
863,9,477.8956985586199,8811,13,465.3294826720241,1991,1.027004985401823
864,11,475.2544479649037,4103,13,465.9312416555407,1498,1.0200098329449554
865,13,567.6750794912559,5032,13,543.1177829099307,1299,1.0452154161658112
866,14,473.421568627451,5508,13,465.33870967741933,1860,1.0173698400368085
867,15,504.0652252906977,5504,13,478.2473655019412,1803,1.0539843220289558
868,17,447.45289179104475,2144,13,447.3510583376355,1937,1.0002276365541365
869,18,460.9392138063279,5215,13,454.5507094062007,1903,1.0140545471999654
870,19,480.5909141397312,9003,13,473.1225641025641,1950,1.015785233264732
871,20,482.8160711046617,5513,13,466.78670360110806,1805,1.0343398116953466
872,22,449.14469696969695,2640,13,446.8539944903581,1452,1.005126288469126
873,23,449.34108983799706,3395,13,445.21629855293224,1313,1.0092646906649003
874,24,459.6813403416557,6088,13,451.4081023454158,2345,1.018327624057375
875,29,439.1029508196721,1525,13,435.67351237493415,1899,1.0078715789400265
876,32,441.04083601286175,3110,13,436.4570982839314,1923,1.0105021495742714
877,33,474.9767061708214,7341,13,465.22478898267434,2251,1.020961731659811
878,34,559.6411919724305,9866,13,556.2486644001942,2059,1.0060989406165937
879,35,542.3958044543018,10821,13,538.5400421496312,1898,1.007159657598124
880,37,516.7895587675922,10516,13,554.0073212747632,2322,0.9328208110652159
881,38,504.36208864371315,10514,13,490.37904468412944,1947,1.0285147665079992
882,39,447.84315463003986,2257,13,444.7860791826309,1566,1.0068731365267252
883,40,479.5007033667823,10663,13,479.6055979643766,1965,0.9997812898806029
884,42,450.08508403361344,1904,13,442.91432396251673,1494,1.0161899484463355
885,43,452.64927944862154,6384,13,443.2981115107914,2224,1.021094535922927
886,44,440.8090379008746,2058,13,437.6860534124629,1685,1.0071352159020446
887,45,517.4507869568491,13279,13,508.1911111111111,2025,1.0182208536184205
888,47,444.14829931972787,2205,13,441.94980357922304,2291,1.0049745372046777
889,49,441.9318913943856,2173,13,439.85669077757683,2212,1.0047179016718837
890,50,451.70865913698236,3453,13,445.69519602429597,1811,1.0134923220315764
891,51,473.97198795180725,3320,13,455.89254766031195,1154,1.0396572402516358
892,52,760.7669825322525,8759,13,755.116393442623,1830,1.007483070343458
893,53,462.8414634146341,3936,13,451.1576898118105,1541,1.0258973167623437
894,54,472.39885057471264,2610,13,462.4622406639004,1205,1.021486316151017
895,55,457.612265224815,7028,13,451.1669004207574,2139,1.0142859877310297
896,57,451.7918507609229,4074,13,441.5947745901639,1952,1.0230914783360439
897,58,451.9025085518814,1754,13,458.93272171253824,981,0.9846813861203378
898,59,460.27787834902244,5524,13,452.99602385685887,1509,1.0160748750732183
899,60,447.24669350201265,1739,13,444.00997506234415,1203,1.0072897426216922
900,62,477.09226286824213,3089,13,460.5362526920316,1393,1.0359494178350424
901,63,878.5443323209562,10207,13,828.5407368967307,1927,1.0603514024084226
902,66,435.17391304347825,69,13,432.0657065706571,1111,1.0071938282199975
903,67,522.6137610806247,4738,13,552.8213058419244,1455,0.9453574881393277
904,68,461.37308039747063,1107,13,457.9986225895317,726,1.007367833966093
905,69,467.24506781750927,6488,13,464.11997857525444,1867,1.0067333650489432
906,71,440.07361963190186,652,13,442.0102707749767,1071,0.9956185381401222
907,72,452.63963855421684,8300,13,447.31920415224914,2312,1.0118940442363769
908,73,481.1549685534591,7950,13,495.15707547169814,2120,0.9717218886453348
909,74,438.74105263157895,1425,13,436.0904887714663,1514,1.0060780134590408
910,75,564.0032520325203,12915,13,534.9674641148325,2090,1.05427580154941
911,76,469.80567081604426,2892,13,482.1978771796816,1319,0.9743005787662984
912,77,481.64638929477815,13003,13,471.84873632591473,2651,1.020764393786775
913,79,468.82608695652175,7383,13,456.8269230769231,1768,1.0262663237945329
914,81,552.5970188629468,7581,13,547.2940438871474,1595,1.0096894439744586
915,82,447.9139365574623,3846,13,443.3173677634319,2401,1.010368573686207
916,83,447.358619123325,4403,13,444.5783828382838,2424,1.0062536470336043
917,84,449.81874447391687,3393,13,444.6645008860012,1693,1.0115913089028825
918,85,558.9928225024248,10310,13,541.7947259565667,1934,1.0317428275358236
919,86,449.08289266828643,6997,13,443.98201438848923,2224,1.0114889299892538
920,87,598.0717902116058,15406,13,569.4046601941748,2575,1.050345794513967
921,88,444.24263379434757,3326,13,441.8897911832947,1724,1.005324500945705
922,89,559.4621289662231,5862,13,525.1471251409245,1774,1.0653436002645738
923,91,445.4526407682235,2291,13,440.8792735042735,1872,1.010373287062463
924,1,452.15016835016837,7425,14,443.6309322033898,2360,1.0192034313397984
925,4,561.0274124837933,5399,14,528.8932584269663,1424,1.0607573523481852
926,5,459.4025657681065,6158,14,454.7096618357488,2070,1.0103206602503487
927,6,466.6092251484244,6569,14,459.5034562211982,1736,1.0154640162789235
928,8,739.185546875,7168,14,710.1448538754765,1574,1.040894041322752
929,9,478.6642694063927,8760,14,465.6668344237544,1987,1.027911446600491
930,11,471.6416958221856,4859,14,464.764745308311,1492,1.0147966268597088
931,13,567.1967277744924,5073,14,547.8996078431372,1275,1.0352201747457352
932,14,474.10735479230357,5561,14,464.39618528610356,1835,1.0209113894857194
933,15,502.6991985752449,5615,14,477.9447453954496,1846,1.0517935460495826
934,17,447.6039163328883,2247,14,447.6191696565864,1951,0.9999659234350713
935,18,460.32547344968435,5386,14,453.6936148300721,1942,1.0146174828184351
936,19,481.18263672743444,8996,14,474.15686274509807,1887,1.0148174043957967
937,20,484.7323811313663,5321,14,466.2509738452977,1797,1.0396383242562421
938,22,449.41574687270054,2718,14,447.2235855487389,1467,1.0049017122414772
939,23,449.6482269503546,3525,14,445.94490566037734,1325,1.008304436810402
940,24,459.07922136713444,6627,14,451.7810094097519,2338,1.0161543132742954
941,29,440.4025,800,14,436.625855513308,1315,1.0086496125664661
942,32,441.48745399799265,2989,14,436.99117341640704,1926,1.0102891794047775
943,33,473.6959215281363,7748,14,464.9991177767975,2267,1.0187028392503603
944,34,554.4368597415031,10445,14,553.8553861288735,2033,1.0010498654110664
945,35,540.6448052540363,10963,14,537.3494038361846,1929,1.0061326976345848
946,37,517.00303087706,10558,14,553.056058645968,2319,0.9348112597171874
947,38,502.90705970709723,10652,14,491.13991975927786,1994,1.0239588342841013
948,39,448.3798250128667,1943,14,444.2171916010499,1524,1.0093707166010704
949,40,479.5385806686709,10977,14,479.92889334001,1997,0.9991867281241961
950,42,450.63754200672105,2083,14,443.9993489583333,1536,1.0149509071667822
951,43,453.2168093385214,6425,14,443.81721384205855,2254,1.0211789791006347
952,44,440.78673550436855,2518,14,437.8221040189125,1692,1.0067713152402373
953,45,515.8394736842105,13680,14,506.864522417154,2052,1.0177068050142006
954,47,444.9939647168059,2154,14,442.7026789635485,2277,1.005175676276958
955,49,442.45631067961165,2060,14,440.19015356820233,2214,1.0051481322174969
956,50,452.4556681443952,3158,14,445.36388735505244,1811,1.0159235649559728
957,51,474.6400483968542,3306,14,456.43842794759826,1145,1.0398774935123245
958,52,756.9093978615645,8885,14,738.1348558999456,1839,1.0254351109577784
959,53,463.2502485089463,4024,14,450.9168734491315,1612,1.0273517709937863
960,54,473.0310745039311,2671,14,463.49706129303104,1191,1.0205697382078385
961,55,458.62804515745694,6732,14,451.5011720581341,2133,1.0157848385350485
962,57,452.24402643619726,3934,14,441.7308478038815,1958,1.0237999648079443
963,58,452.7814302191465,1734,14,459.08324552160167,949,0.9862730444555973
964,59,462.30923850019326,5174,14,453.82559681697614,1508,1.0186936165406255
965,60,448.11181556195965,1735,14,444.92448132780083,1205,1.007163764566622
966,62,477.6289549376798,3129,14,462.19638989169675,1385,1.0333896269713385
967,63,884.7535535535535,9990,14,828.520887055183,1939,1.0678711513215298
968,66,435.29794520547944,584,14,432.896691424713,1481,1.0055469441747489
969,67,523.0926203208556,4675,14,548.757472826087,1472,0.9532309740165213
970,68,461.97678737233053,1077,14,458.15025252525254,792,1.0083521395568085
971,69,468.65905536440414,6394,14,463.60376344086023,1860,1.0109043375446818
972,71,440.9,30,14,443.3520942408377,764,0.9944691944107392
973,72,452.8220823131631,8577,14,447.76465554129226,2337,1.0112948324734499
974,73,480.4081209608584,8201,14,494.2825575928538,2127,0.9719301512487845
975,74,439.0904872389791,1293,14,436.6596752368065,1478,1.0055668341732136
976,75,563.6065006915629,13014,14,533.6887159533073,2056,1.056058492233276
977,76,470.75117881755534,2757,14,487.57911145752144,1283,0.9654867646202843
978,77,481.5728828896765,13261,14,473.3948367501898,2634,1.0172753175671037
979,79,470.73074745186864,7064,14,457.92185730464325,1766,1.0279717815232041
980,81,551.2128888305552,7619,14,542.397355163728,1588,1.0162529068088213
981,82,448.7443922796036,3834,14,443.879917184265,2415,1.010958988922491
982,83,447.8273835437527,4594,14,445.4616639477977,2452,1.0053107142262017
983,84,450.6405831597739,3361,14,445.4700352526439,1702,1.0116069488359583
984,85,563.3765014636116,9907,14,538.8270833333333,1920,1.0455608466790658
985,86,449.6568106789149,6967,14,444.0479233226837,2191,1.0126312658198275
986,87,595.3828538623461,15677,14,564.8221528861154,2564,1.054106767626008
987,88,445.3137839628893,3018,14,442.469893742621,1694,1.0064273078473505
988,89,559.078536667226,5959,14,522.6513303769401,1804,1.0696969550694806
989,91,445.79883681149505,2923,14,441.9637526652452,1876,1.0086773725743854
